=== mathematical_logic/task_5 seed=0 ===
step   1 tile=(1, 1) engpos=(16.0, 16.0) detpx=(16, 16) keys=0 facing=down action=DOWN events=[] monster=None
step 208 tile=(7, 1) engpos=(115.0, 16.0) detpx=(115, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 209 tile=(7, 1) engpos=(116.0, 16.0) detpx=(116, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 210 tile=(7, 1) engpos=(117.0, 16.0) detpx=(117, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 211 tile=(7, 1) engpos=(118.0, 16.0) detpx=(118, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 212 tile=(7, 1) engpos=(119.0, 16.0) detpx=(119, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 213 tile=(8, 1) engpos=(120.0, 16.0) detpx=(120, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 214 tile=(8, 1) engpos=(121.0, 16.0) detpx=(121, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 215 tile=(8, 1) engpos=(122.0, 16.0) detpx=(122, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 216 tile=(8, 1) engpos=(123.0, 16.0) detpx=(123, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 217 tile=(8, 1) engpos=(124.0, 16.0) detpx=(124, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 218 tile=(8, 1) engpos=(125.0, 16.0) detpx=(125, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 219 tile=(8, 1) engpos=(126.0, 16.0) detpx=(126, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 220 tile=(8, 1) engpos=(127.0, 16.0) detpx=(127, 16) keys=0 facing=right action=RIGHT events=['move_right'] monster=None
step 221 tile=(8, 1) engpos=(128.0, 16.0) detpx=(128, 16) keys=0 facing=down action=DOWN events=['move_right'] monster=None
step 222 tile=(8, 1) engpos=(128.0, 17.0) detpx=(128, 17) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 223 tile=(8, 1) engpos=(128.0, 18.0) detpx=(128, 18) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 224 tile=(8, 1) engpos=(128.0, 19.0) detpx=(128, 19) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 225 tile=(8, 1) engpos=(128.0, 20.0) detpx=(128, 20) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 226 tile=(8, 1) engpos=(128.0, 21.0) detpx=(128, 21) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 227 tile=(8, 1) engpos=(128.0, 22.0) detpx=(128, 22) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 228 tile=(8, 1) engpos=(128.0, 23.0) detpx=(128, 23) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 229 tile=(8, 2) engpos=(128.0, 24.0) detpx=(128, 24) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 230 tile=(8, 2) engpos=(128.0, 25.0) detpx=(128, 25) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 231 tile=(8, 2) engpos=(128.0, 26.0) detpx=(128, 26) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 232 tile=(8, 2) engpos=(128.0, 27.0) detpx=(128, 27) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 233 tile=(8, 2) engpos=(128.0, 28.0) detpx=(128, 28) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 234 tile=(8, 2) engpos=(128.0, 29.0) detpx=(128, 29) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 235 tile=(8, 2) engpos=(128.0, 30.0) detpx=(128, 30) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 236 tile=(8, 2) engpos=(128.0, 31.0) detpx=(128, 31) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 237 tile=(8, 2) engpos=(128.0, 32.0) detpx=(128, 32) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 238 tile=(8, 2) engpos=(128.0, 33.0) detpx=(128, 33) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 239 tile=(8, 2) engpos=(128.0, 34.0) detpx=(128, 34) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 240 tile=(8, 2) engpos=(128.0, 35.0) detpx=(128, 35) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 241 tile=(8, 2) engpos=(128.0, 36.0) detpx=(128, 36) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 242 tile=(8, 2) engpos=(128.0, 37.0) detpx=(128, 37) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 243 tile=(8, 2) engpos=(128.0, 38.0) detpx=(128, 38) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 244 tile=(8, 2) engpos=(128.0, 39.0) detpx=(128, 39) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 245 tile=(8, 3) engpos=(128.0, 40.0) detpx=(128, 40) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 246 tile=(8, 3) engpos=(128.0, 41.0) detpx=(128, 41) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 247 tile=(8, 3) engpos=(128.0, 42.0) detpx=(128, 42) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 248 tile=(8, 3) engpos=(128.0, 43.0) detpx=(128, 43) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 249 tile=(8, 3) engpos=(128.0, 44.0) detpx=(128, 44) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 250 tile=(8, 3) engpos=(128.0, 45.0) detpx=(128, 45) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 251 tile=(8, 3) engpos=(128.0, 46.0) detpx=(128, 46) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 252 tile=(8, 3) engpos=(128.0, 47.0) detpx=(128, 47) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 253 tile=(8, 3) engpos=(128.0, 48.0) detpx=(128, 48) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 254 tile=(8, 3) engpos=(128.0, 49.0) detpx=(128, 49) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 255 tile=(8, 3) engpos=(128.0, 50.0) detpx=(128, 50) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 256 tile=(8, 3) engpos=(128.0, 51.0) detpx=(128, 51) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 257 tile=(8, 3) engpos=(128.0, 52.0) detpx=(128, 52) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 258 tile=(8, 3) engpos=(128.0, 53.0) detpx=(128, 53) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 259 tile=(8, 3) engpos=(128.0, 54.0) detpx=(128, 54) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 260 tile=(8, 3) engpos=(128.0, 55.0) detpx=(128, 55) keys=0 facing=down action=DOWN events=['move_down'] monster=None
step 261 tile=(8, 4) engpos=(128.0, 56.0) detpx=(128, 56) keys=0 facing=down action=BUTTON_A events=['move_down'] monster=None
step 262 tile=(8, 4) engpos=(128.0, 56.0) detpx=(128, 56) keys=1 facing=up action=UP events=['key_collected', 'chest_opened'] monster=None
step 263 tile=(8, 3) engpos=(128.0, 55.0) detpx=(128, 55) keys=1 facing=up action=UP events=['move_up'] monster=None
step 264 tile=(8, 3) engpos=(128.0, 54.0) detpx=(128, 54) keys=1 facing=up action=UP events=['move_up'] monster=None
step 265 tile=(8, 3) engpos=(128.0, 53.0) detpx=(128, 53) keys=1 facing=up action=UP events=['move_up'] monster=None
step 266 tile=(8, 3) engpos=(128.0, 52.0) detpx=(128, 52) keys=1 facing=up action=UP events=['move_up'] monster=None
step 267 tile=(8, 3) engpos=(128.0, 51.0) detpx=(128, 51) keys=1 facing=up action=UP events=['move_up'] monster=None
step 268 tile=(8, 3) engpos=(128.0, 50.0) detpx=(128, 50) keys=1 facing=up action=UP events=['move_up'] monster=None
step 269 tile=(8, 3) engpos=(128.0, 49.0) detpx=(128, 49) keys=1 facing=up action=UP events=['move_up'] monster=None
step 270 tile=(8, 3) engpos=(128.0, 48.0) detpx=(128, 48) keys=1 facing=up action=UP events=['move_up'] monster=None
step 271 tile=(8, 3) engpos=(128.0, 47.0) detpx=(128, 47) keys=1 facing=up action=UP events=['move_up'] monster=None
step 272 tile=(8, 3) engpos=(128.0, 46.0) detpx=(128, 46) keys=1 facing=up action=UP events=['move_up'] monster=None
step 273 tile=(8, 3) engpos=(128.0, 45.0) detpx=(128, 45) keys=1 facing=up action=UP events=['move_up'] monster=None
step 274 tile=(8, 3) engpos=(128.0, 44.0) detpx=(128, 44) keys=1 facing=up action=UP events=['move_up'] monster=None
step 275 tile=(8, 3) engpos=(128.0, 43.0) detpx=(128, 43) keys=1 facing=up action=UP events=['move_up'] monster=None
step 276 tile=(8, 3) engpos=(128.0, 42.0) detpx=(128, 42) keys=1 facing=up action=UP events=['move_up'] monster=None
step 277 tile=(8, 3) engpos=(128.0, 41.0) detpx=(128, 41) keys=1 facing=up action=UP events=['move_up'] monster=None
step 278 tile=(8, 3) engpos=(128.0, 40.0) detpx=(128, 40) keys=1 facing=up action=UP events=['move_up'] monster=None
step 279 tile=(8, 2) engpos=(128.0, 39.0) detpx=(128, 39) keys=1 facing=up action=UP events=['move_up'] monster=None
step 280 tile=(8, 2) engpos=(128.0, 38.0) detpx=(128, 38) keys=1 facing=up action=UP events=['move_up'] monster=None
step 281 tile=(8, 2) engpos=(128.0, 37.0) detpx=(128, 37) keys=1 facing=up action=UP events=['move_up'] monster=None
step 282 tile=(8, 2) engpos=(128.0, 36.0) detpx=(128, 36) keys=1 facing=up action=UP events=['move_up'] monster=None
step 283 tile=(8, 2) engpos=(128.0, 35.0) detpx=(128, 35) keys=1 facing=up action=UP events=['move_up'] monster=None
step 284 tile=(8, 2) engpos=(128.0, 34.0) detpx=(128, 34) keys=1 facing=up action=UP events=['move_up'] monster=None
step 285 tile=(8, 2) engpos=(128.0, 33.0) detpx=(128, 33) keys=1 facing=up action=UP events=['move_up'] monster=None
step 286 tile=(8, 2) engpos=(128.0, 32.0) detpx=(128, 32) keys=1 facing=up action=UP events=['move_up'] monster=None
step 287 tile=(8, 2) engpos=(128.0, 31.0) detpx=(128, 31) keys=1 facing=up action=UP events=['move_up'] monster=None
step 288 tile=(8, 2) engpos=(128.0, 30.0) detpx=(128, 30) keys=1 facing=up action=UP events=['move_up'] monster=None
step 289 tile=(8, 2) engpos=(128.0, 29.0) detpx=(128, 29) keys=1 facing=up action=UP events=['move_up'] monster=None
step 290 tile=(8, 2) engpos=(128.0, 28.0) detpx=(128, 28) keys=1 facing=up action=UP events=['move_up'] monster=None
step 291 tile=(8, 2) engpos=(128.0, 27.0) detpx=(128, 27) keys=1 facing=up action=UP events=['move_up'] monster=None
step 292 tile=(8, 2) engpos=(128.0, 26.0) detpx=(128, 26) keys=1 facing=up action=UP events=['move_up'] monster=None
step 293 tile=(8, 2) engpos=(128.0, 25.0) detpx=(128, 25) keys=1 facing=up action=UP events=['move_up'] monster=None
step 294 tile=(8, 2) engpos=(128.0, 24.0) detpx=(128, 24) keys=1 facing=up action=UP events=['move_up'] monster=None
step 295 tile=(8, 1) engpos=(128.0, 23.0) detpx=(128, 23) keys=1 facing=up action=UP events=['move_up'] monster=None
step 296 tile=(8, 1) engpos=(128.0, 22.0) detpx=(128, 22) keys=1 facing=up action=UP events=['move_up'] monster=None
step 297 tile=(8, 1) engpos=(128.0, 21.0) detpx=(128, 21) keys=1 facing=up action=UP events=['move_up'] monster=None
step 298 tile=(8, 1) engpos=(128.0, 20.0) detpx=(128, 20) keys=1 facing=up action=UP events=['move_up'] monster=None
step 299 tile=(8, 1) engpos=(128.0, 19.0) detpx=(128, 19) keys=1 facing=up action=UP events=['move_up'] monster=None
step 300 tile=(8, 1) engpos=(128.0, 18.0) detpx=(128, 18) keys=1 facing=up action=UP events=['move_up'] monster=None
step 301 tile=(8, 1) engpos=(128.0, 17.0) detpx=(128, 17) keys=1 facing=up action=UP events=['move_up'] monster=None
step 302 tile=(8, 1) engpos=(128.0, 16.0) detpx=(128, 16) keys=1 facing=up action=UP events=['move_up'] monster=None
step 303 tile=(8, 1) engpos=(128.0, 15.0) detpx=(128, 15) keys=1 facing=up action=UP events=['move_up'] monster=None
step 304 tile=(8, 1) engpos=(128.0, 14.0) detpx=(128, 14) keys=1 facing=up action=UP events=['move_up'] monster=None
step 305 tile=(8, 1) engpos=(128.0, 13.0) detpx=(128, 13) keys=1 facing=up action=UP events=['move_up'] monster=None
step 306 tile=(8, 1) engpos=(128.0, 12.0) detpx=(128, 12) keys=1 facing=up action=UP events=['move_up'] monster=None
step 307 tile=(8, 1) engpos=(128.0, 11.0) detpx=(128, 11) keys=1 facing=up action=UP events=['move_up'] monster=None
step 308 tile=(8, 1) engpos=(128.0, 10.0) detpx=(128, 10) keys=1 facing=up action=UP events=['move_up'] monster=None
step 309 tile=(8, 1) engpos=(128.0, 9.0) detpx=(128, 9) keys=1 facing=up action=UP events=['move_up'] monster=None
step 310 tile=(8, 1) engpos=(128.0, 8.0) detpx=(128, 8) keys=1 facing=up action=UP events=['move_up'] monster=None
step 311 tile=(8, 0) engpos=(128.0, 7.0) detpx=(128, 7) keys=1 facing=up action=UP events=['move_up'] monster=None
step 312 tile=(8, 0) engpos=(128.0, 6.0) detpx=(128, 6) keys=1 facing=up action=UP events=['move_up'] monster=None
step 313 tile=(8, 0) engpos=(128.0, 5.0) detpx=(128, 5) keys=1 facing=up action=UP events=['move_up'] monster=None
step 314 tile=(8, 0) engpos=(128.0, 4.0) detpx=(128, 4) keys=1 facing=up action=UP events=['move_up'] monster=None
step 315 tile=(8, 0) engpos=(128.0, 3.0) detpx=(128, 3) keys=1 facing=up action=UP events=['move_up'] monster=None
step 316 tile=(8, 0) engpos=(128.0, 2.0) detpx=(128, 2) keys=1 facing=up action=UP events=['move_up'] monster=None
step 317 tile=(8, 0) engpos=(128.0, 1.0) detpx=(128, 1) keys=1 facing=up action=UP events=['move_up'] monster=None
step 318 tile=(8, 0) engpos=(128.0, 0.0) detpx=(128, 0) keys=1 facing=left action=LEFT events=['move_up'] monster=None
step 319 tile=(8, 0) engpos=(127.0, 0.0) detpx=(128, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 320 tile=(8, 0) engpos=(126.0, 0.0) detpx=(127, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 321 tile=(8, 0) engpos=(125.0, 0.0) detpx=(126, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 322 tile=(8, 0) engpos=(124.0, 0.0) detpx=(125, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 323 tile=(8, 0) engpos=(123.0, 0.0) detpx=(124, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 324 tile=(8, 0) engpos=(122.0, 0.0) detpx=(123, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 325 tile=(8, 0) engpos=(121.0, 0.0) detpx=(122, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 326 tile=(8, 0) engpos=(120.0, 0.0) detpx=(121, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 327 tile=(8, 0) engpos=(119.0, 0.0) detpx=(120, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 328 tile=(7, 0) engpos=(118.0, 0.0) detpx=(119, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 329 tile=(7, 0) engpos=(117.0, 0.0) detpx=(118, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 330 tile=(7, 0) engpos=(116.0, 0.0) detpx=(117, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 331 tile=(7, 0) engpos=(115.0, 0.0) detpx=(116, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 332 tile=(7, 0) engpos=(114.0, 0.0) detpx=(115, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 333 tile=(7, 0) engpos=(113.0, 0.0) detpx=(114, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 334 tile=(7, 0) engpos=(112.0, 0.0) detpx=(113, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 335 tile=(7, 0) engpos=(111.0, 0.0) detpx=(112, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 336 tile=(7, 0) engpos=(110.0, 0.0) detpx=(111, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 337 tile=(7, 0) engpos=(109.0, 0.0) detpx=(110, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 338 tile=(7, 0) engpos=(108.0, 0.0) detpx=(109, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 339 tile=(7, 0) engpos=(107.0, 0.0) detpx=(108, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 340 tile=(7, 0) engpos=(106.0, 0.0) detpx=(107, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 341 tile=(7, 0) engpos=(105.0, 0.0) detpx=(106, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 342 tile=(7, 0) engpos=(104.0, 0.0) detpx=(105, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 343 tile=(7, 0) engpos=(103.0, 0.0) detpx=(104, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 344 tile=(6, 0) engpos=(102.0, 0.0) detpx=(103, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 345 tile=(6, 0) engpos=(101.0, 0.0) detpx=(102, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 346 tile=(6, 0) engpos=(100.0, 0.0) detpx=(101, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 347 tile=(6, 0) engpos=(99.0, 0.0) detpx=(100, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 348 tile=(6, 0) engpos=(98.0, 0.0) detpx=(99, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 349 tile=(6, 0) engpos=(97.0, 0.0) detpx=(98, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 350 tile=(6, 0) engpos=(96.0, 0.0) detpx=(97, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 351 tile=(6, 0) engpos=(95.0, 0.0) detpx=(96, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 352 tile=(6, 0) engpos=(94.0, 0.0) detpx=(95, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 353 tile=(6, 0) engpos=(93.0, 0.0) detpx=(94, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 354 tile=(6, 0) engpos=(92.0, 0.0) detpx=(93, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 355 tile=(6, 0) engpos=(91.0, 0.0) detpx=(92, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 356 tile=(6, 0) engpos=(90.0, 0.0) detpx=(91, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 357 tile=(6, 0) engpos=(89.0, 0.0) detpx=(90, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 358 tile=(6, 0) engpos=(88.0, 0.0) detpx=(89, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 359 tile=(6, 0) engpos=(87.0, 0.0) detpx=(88, 0) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 360 tile=(5, 0) engpos=(86.0, 0.0) detpx=(87, 0) keys=1 facing=up action=UP events=['move_left'] monster=None
step 361 tile=(4, 6) engpos=(64.0, 96.0) detpx=(64, 96) keys=1 facing=up action=BUTTON_A events=['action_blocked', 'exit_reached', 'room_changed'] monster=None
step 362 tile=(4, 6) engpos=(64.0, 96.0) detpx=(64, 96) keys=1 facing=up action=UP events=['action_attack', 'monster_damaged'] monster=None
step 363 tile=(4, 6) engpos=(64.0, 95.0) detpx=(64, 95) keys=1 facing=up action=UP events=['move_up'] monster=None
step 364 tile=(4, 6) engpos=(64.0, 94.0) detpx=(64, 94) keys=1 facing=up action=UP events=['move_up'] monster=None
step 365 tile=(4, 6) engpos=(64.0, 93.0) detpx=(64, 93) keys=1 facing=up action=UP events=['move_up'] monster=None
step 366 tile=(4, 6) engpos=(64.0, 92.0) detpx=(64, 92) keys=1 facing=up action=UP events=['move_up'] monster=None
step 367 tile=(4, 6) engpos=(64.0, 91.0) detpx=(64, 91) keys=1 facing=up action=UP events=['move_up'] monster=None
step 368 tile=(4, 6) engpos=(64.0, 90.0) detpx=(64, 90) keys=1 facing=up action=UP events=['move_up'] monster=None
step 369 tile=(4, 6) engpos=(64.0, 89.0) detpx=(64, 89) keys=1 facing=up action=UP events=['move_up'] monster=None
step 370 tile=(4, 6) engpos=(64.0, 88.0) detpx=(64, 88) keys=1 facing=up action=UP events=['move_up'] monster=None
step 371 tile=(4, 5) engpos=(64.0, 87.0) detpx=(64, 87) keys=1 facing=up action=UP events=['move_up'] monster=None
step 372 tile=(4, 5) engpos=(64.0, 86.0) detpx=(64, 86) keys=1 facing=up action=UP events=['move_up'] monster=None
step 373 tile=(4, 5) engpos=(64.0, 85.0) detpx=(64, 85) keys=1 facing=up action=UP events=['move_up'] monster=None
step 374 tile=(4, 5) engpos=(64.0, 84.0) detpx=(64, 84) keys=1 facing=up action=UP events=['move_up'] monster=None
step 375 tile=(4, 5) engpos=(64.0, 83.0) detpx=(64, 83) keys=1 facing=up action=UP events=['move_up'] monster=None
step 376 tile=(4, 5) engpos=(64.0, 82.0) detpx=(64, 82) keys=1 facing=up action=UP events=['move_up'] monster=None
step 377 tile=(4, 5) engpos=(64.0, 81.0) detpx=(64, 81) keys=1 facing=up action=UP events=['move_up'] monster=None
step 378 tile=(4, 5) engpos=(64.0, 80.0) detpx=(64, 80) keys=1 facing=up action=UP events=['move_up'] monster=None
step 379 tile=(4, 5) engpos=(64.0, 79.0) detpx=(64, 79) keys=1 facing=up action=UP events=['move_up'] monster=None
step 380 tile=(4, 5) engpos=(64.0, 78.0) detpx=(64, 78) keys=1 facing=up action=UP events=['move_up'] monster=None
step 381 tile=(4, 5) engpos=(64.0, 77.0) detpx=(64, 77) keys=1 facing=up action=UP events=['move_up'] monster=None
step 382 tile=(4, 5) engpos=(64.0, 76.0) detpx=(64, 76) keys=1 facing=up action=UP events=['move_up'] monster=None
step 383 tile=(4, 5) engpos=(64.0, 75.0) detpx=(64, 75) keys=1 facing=up action=UP events=['move_up'] monster=None
step 384 tile=(4, 5) engpos=(64.0, 74.0) detpx=(64, 74) keys=1 facing=up action=UP events=['move_up'] monster=None
step 385 tile=(4, 5) engpos=(64.0, 73.0) detpx=(64, 73) keys=1 facing=up action=UP events=['move_up'] monster=None
step 386 tile=(4, 5) engpos=(64.0, 72.0) detpx=(64, 72) keys=1 facing=up action=UP events=['move_up'] monster=None
step 387 tile=(4, 4) engpos=(64.0, 71.0) detpx=(64, 71) keys=1 facing=left action=LEFT events=['move_up'] monster=None
step 388 tile=(4, 4) engpos=(63.0, 71.0) detpx=(64, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 389 tile=(4, 4) engpos=(62.0, 71.0) detpx=(63, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 390 tile=(4, 4) engpos=(61.0, 71.0) detpx=(62, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 391 tile=(4, 4) engpos=(60.0, 71.0) detpx=(61, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 392 tile=(4, 4) engpos=(59.0, 71.0) detpx=(60, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 393 tile=(4, 4) engpos=(58.0, 71.0) detpx=(59, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 394 tile=(4, 4) engpos=(57.0, 71.0) detpx=(58, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 395 tile=(4, 4) engpos=(56.0, 71.0) detpx=(57, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 396 tile=(4, 4) engpos=(55.0, 71.0) detpx=(56, 71) keys=1 facing=left action=LEFT events=['move_left'] monster=None
step 397 tile=(3, 4) engpos=(54.0, 71.0) detpx=(55, 71) keys=1 facing=right action=RIGHT events=['move_left'] monster=None
step 398 tile=(3, 4) engpos=(55.0, 71.0) detpx=(55, 71) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 399 tile=(4, 4) engpos=(56.0, 71.0) detpx=(56, 71) keys=1 facing=right action=BUTTON_A events=['move_right'] monster=None
step 400 tile=(3, 5) engpos=(40.78529182270504, 75.9510256593714) detpx=(41, 76) keys=1 facing=right action=RIGHT events=['action_attack', 'monster_killed'] monster=None
step 401 tile=(3, 5) engpos=(41.78529182270504, 75.9510256593714) detpx=(42, 76) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 402 tile=(3, 5) engpos=(42.78529182270504, 75.9510256593714) detpx=(43, 76) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 403 tile=(3, 5) engpos=(43.78529182270504, 75.9510256593714) detpx=(44, 76) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 404 tile=(3, 5) engpos=(44.78529182270504, 75.9510256593714) detpx=(45, 76) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 405 tile=(3, 5) engpos=(45.78529182270504, 75.9510256593714) detpx=(46, 76) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 406 tile=(3, 5) engpos=(46.78529182270504, 75.9510256593714) detpx=(47, 76) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
step 407 tile=(3, 5) engpos=(47.78529182270504, 75.9510256593714) detpx=(48, 76) keys=1 facing=up action=UP events=['move_right'] monster=None
step 408 tile=(3, 5) engpos=(47.78529182270504, 74.9510256593714) detpx=(48, 75) keys=1 facing=up action=UP events=['move_up'] monster=None
step 409 tile=(3, 5) engpos=(47.78529182270504, 73.9510256593714) detpx=(48, 74) keys=1 facing=up action=UP events=['move_up'] monster=None
step 410 tile=(3, 5) engpos=(47.78529182270504, 72.9510256593714) detpx=(48, 73) keys=1 facing=up action=UP events=['move_up'] monster=None
step 411 tile=(3, 5) engpos=(47.78529182270504, 71.9510256593714) detpx=(48, 72) keys=1 facing=up action=UP events=['move_up'] monster=None
step 412 tile=(3, 4) engpos=(47.78529182270504, 70.9510256593714) detpx=(48, 71) keys=1 facing=up action=UP events=['move_up'] monster=None
step 413 tile=(3, 4) engpos=(47.78529182270504, 69.9510256593714) detpx=(48, 70) keys=1 facing=up action=UP events=['move_up'] monster=None
step 414 tile=(3, 4) engpos=(47.78529182270504, 68.9510256593714) detpx=(48, 69) keys=1 facing=up action=UP events=['move_up'] monster=None
step 415 tile=(3, 4) engpos=(47.78529182270504, 67.9510256593714) detpx=(48, 68) keys=1 facing=up action=UP events=['move_up'] monster=None
step 416 tile=(3, 4) engpos=(47.78529182270504, 66.9510256593714) detpx=(48, 67) keys=1 facing=up action=UP events=['move_up'] monster=None
step 417 tile=(3, 4) engpos=(47.78529182270504, 65.9510256593714) detpx=(48, 66) keys=1 facing=up action=UP events=['move_up'] monster=None
step 418 tile=(3, 4) engpos=(47.78529182270504, 64.9510256593714) detpx=(48, 65) keys=1 facing=up action=UP events=['move_up'] monster=None
step 419 tile=(3, 4) engpos=(47.78529182270504, 64.0) detpx=(48, 64) keys=1 facing=right action=RIGHT events=['move_up'] monster=None
step 420 tile=(3, 4) engpos=(48.78529182270504, 64.0) detpx=(49, 64) keys=1 facing=right action=RIGHT events=['move_right'] monster=None
